gene_id	colors
ENSG00000105127.9	purple
ENSG00000105131.8	purple
ENSG00000105135.16	green
ENSG00000105136.21	grey
ENSG00000105137.13	turquoise
ENSG00000105141.6	greenyellow
ENSG00000105143.12	brown
ENSG00000105146.13	grey
ENSG00000105171.10	green
ENSG00000105173.14	darkturquoise
ENSG00000105176.18	grey
ENSG00000105185.12	green
ENSG00000105186.16	grey
ENSG00000105193.9	darkred
ENSG00000105197.11	green
ENSG00000105202.9	green
ENSG00000105204.14	green
ENSG00000105205.7	red
ENSG00000105219.10	grey
ENSG00000105220.17	green
ENSG00000105221.18	grey
ENSG00000105223.20	grey
ENSG00000105227.16	turquoise
ENSG00000105229.7	green
ENSG00000105245.9	grey
ENSG00000105246.6	red
ENSG00000105248.16	green
ENSG00000105251.11	grey60
ENSG00000105254.12	green
ENSG00000105255.11	grey60
ENSG00000105258.9	green
ENSG00000105261.7	grey
ENSG00000105270.15	turquoise
ENSG00000105278.12	grey
ENSG00000105281.12	green
ENSG00000105287.13	green
ENSG00000105289.15	purple
ENSG00000105290.13	turquoise
ENSG00000105298.14	green
ENSG00000105321.14	lightgreen
ENSG00000105323.17	grey
ENSG00000105325.15	green
ENSG00000105327.18	brown
ENSG00000105329.11	magenta
ENSG00000105339.11	red
ENSG00000105341.19	green
ENSG00000105352.10	red
ENSG00000105355.9	salmon
ENSG00000105357.19	purple
ENSG00000105364.14	green
ENSG00000105366.15	red
ENSG00000105369.10	lightyellow
ENSG00000105372.8	darkred
ENSG00000105373.19	darkred
ENSG00000105374.10	red
ENSG00000105376.5	magenta
ENSG00000105379.10	green
ENSG00000105383.15	red
ENSG00000105388.16	purple
ENSG00000105393.16	green
ENSG00000105397.14	grey
ENSG00000105398.4	brown
ENSG00000105401.9	green
ENSG00000105402.8	grey
ENSG00000105404.11	green
ENSG00000105409.19	grey
ENSG00000105419.18	turquoise
ENSG00000105426.17	midnightblue
ENSG00000105427.10	greenyellow
ENSG00000105429.13	grey
ENSG00000105438.9	green
ENSG00000105443.15	green
ENSG00000105447.13	pink
ENSG00000105464.3	lightcyan
ENSG00000105467.9	grey60
ENSG00000105472.13	turquoise
ENSG00000105479.16	blue
ENSG00000105483.18	midnightblue
ENSG00000105486.14	darkturquoise
ENSG00000105492.16	turquoise
ENSG00000105497.8	brown
ENSG00000105499.14	turquoise
ENSG00000105501.12	grey
ENSG00000105509.11	turquoise
ENSG00000105514.8	yellow
ENSG00000105516.11	grey
ENSG00000105518.14	green
ENSG00000105519.18	brown
ENSG00000105520.10	grey
ENSG00000105523.3	purple
ENSG00000105538.10	grey
ENSG00000105549.11	grey
ENSG00000105552.15	brown
ENSG00000105556.11	green
ENSG00000105559.12	turquoise
ENSG00000105568.18	green
ENSG00000105576.15	grey
ENSG00000105607.13	green
ENSG00000105609.17	red
ENSG00000105610.6	grey
ENSG00000105612.9	green
ENSG00000105613.10	grey60
ENSG00000105617.4	green
ENSG00000105618.14	green
ENSG00000105619.13	green
ENSG00000105639.20	red
ENSG00000105640.13	darkred
ENSG00000105641.4	grey
ENSG00000105642.15	grey60
ENSG00000105643.10	grey
ENSG00000105647.19	blue
ENSG00000105649.10	grey
ENSG00000105655.19	brown
ENSG00000105656.13	grey
ENSG00000105662.16	grey
ENSG00000105664.11	turquoise
ENSG00000105668.7	brown
ENSG00000105669.14	green
ENSG00000105671.12	green
ENSG00000105672.14	green
ENSG00000105675.9	grey60
ENSG00000105676.14	green
ENSG00000105677.12	green
ENSG00000105695.15	turquoise
ENSG00000105696.9	turquoise
ENSG00000105697.9	red
ENSG00000105698.16	green
ENSG00000105699.16	purple
ENSG00000105700.11	green
ENSG00000105701.16	green
ENSG00000105705.16	green
ENSG00000105707.14	grey
ENSG00000105708.9	brown
ENSG00000105711.13	turquoise
ENSG00000105717.14	brown
ENSG00000105722.10	greenyellow
ENSG00000105723.13	green
ENSG00000105726.17	green
ENSG00000105732.13	green
ENSG00000105737.9	turquoise
ENSG00000105738.11	grey
ENSG00000105750.15	brown
ENSG00000105755.8	green
ENSG00000105767.3	purple
ENSG00000105771.14	green
ENSG00000105778.19	pink
ENSG00000105784.15	turquoise
ENSG00000105792.19	blue
ENSG00000105793.16	grey
ENSG00000105808.18	midnightblue
ENSG00000105810.10	magenta
ENSG00000105819.14	grey
ENSG00000105821.15	pink
ENSG00000105825.14	magenta
ENSG00000105829.13	grey
ENSG00000105835.12	salmon
ENSG00000105849.6	yellow
ENSG00000105851.11	red
ENSG00000105852.11	grey
ENSG00000105854.13	grey
ENSG00000105855.10	salmon
ENSG00000105856.14	yellow
ENSG00000105865.11	grey
ENSG00000105866.15	grey
ENSG00000105875.14	greenyellow
ENSG00000105877.18	magenta
ENSG00000105879.12	pink
ENSG00000105880.7	grey
ENSG00000105887.11	salmon
ENSG00000105889.16	magenta
ENSG00000105894.12	tan
ENSG00000105926.16	magenta
ENSG00000105928.16	magenta
ENSG00000105929.16	grey
ENSG00000105939.13	red
ENSG00000105948.13	yellow
ENSG00000105953.15	salmon
ENSG00000105963.15	grey
ENSG00000105967.16	red
ENSG00000105968.19	pink
ENSG00000105971.15	magenta
ENSG00000105974.13	turquoise
ENSG00000105976.16	greenyellow
ENSG00000105982.17	grey
ENSG00000105983.22	grey
ENSG00000105989.10	turquoise
ENSG00000105991.10	purple
ENSG00000105993.15	grey
ENSG00000105996.7	grey
ENSG00000105997.22	grey
ENSG00000106003.13	grey
ENSG00000106004.5	purple
ENSG00000106006.6	grey
ENSG00000106009.16	green
ENSG00000106012.18	magenta
ENSG00000106013.15	grey
ENSG00000106018.14	turquoise
ENSG00000106025.9	brown
ENSG00000106028.11	green
ENSG00000106031.9	brown
ENSG00000106034.18	turquoise
ENSG00000106038.13	brown
ENSG00000106049.9	salmon
ENSG00000106052.13	yellow
ENSG00000106066.15	red
ENSG00000106069.23	grey
ENSG00000106070.20	grey
ENSG00000106077.18	green
ENSG00000106078.19	turquoise
ENSG00000106080.11	turquoise
ENSG00000106086.20	pink
ENSG00000106089.12	grey
ENSG00000106100.11	yellow
ENSG00000106105.15	pink
ENSG00000106113.19	midnightblue
ENSG00000106123.12	brown
ENSG00000106125.14	grey
ENSG00000106128.19	brown
ENSG00000106133.18	blue
ENSG00000106144.20	pink
ENSG00000106153.13	green
ENSG00000106178.7	red
ENSG00000106211.10	greenyellow
ENSG00000106236.4	turquoise
ENSG00000106244.13	green
ENSG00000106245.11	green
ENSG00000106246.18	blue
ENSG00000106258.15	midnightblue
ENSG00000106261.17	black
ENSG00000106263.18	magenta
ENSG00000106266.11	magenta
ENSG00000106268.15	green
ENSG00000106278.12	magenta
ENSG00000106290.15	yellow
ENSG00000106299.8	yellow
ENSG00000106302.10	grey
ENSG00000106305.10	pink
ENSG00000106327.13	grey
ENSG00000106330.12	green
ENSG00000106333.13	turquoise
ENSG00000106336.13	blue
ENSG00000106344.8	pink
ENSG00000106346.11	yellow
ENSG00000106348.18	magenta
ENSG00000106351.13	grey
ENSG00000106355.10	green
ENSG00000106366.9	magenta
ENSG00000106367.15	grey
ENSG00000106392.11	grey
ENSG00000106397.12	grey
ENSG00000106399.11	pink
ENSG00000106400.12	green
ENSG00000106404.14	blue
ENSG00000106410.15	grey
ENSG00000106415.13	brown
ENSG00000106443.17	grey
ENSG00000106459.15	grey
ENSG00000106460.19	yellow
ENSG00000106462.11	pink
ENSG00000106477.20	grey
ENSG00000106479.11	blue
ENSG00000106483.12	turquoise
ENSG00000106484.16	grey
ENSG00000106511.6	turquoise
ENSG00000106524.9	brown
ENSG00000106526.10	brown
ENSG00000106536.21	lightcyan
ENSG00000106537.8	purple
ENSG00000106538.10	turquoise
ENSG00000106541.12	purple
ENSG00000106546.14	black
ENSG00000106554.13	pink
ENSG00000106560.11	red
ENSG00000106565.18	turquoise
ENSG00000106571.15	magenta
ENSG00000106588.12	blue
ENSG00000106591.4	grey
ENSG00000106603.19	pink
ENSG00000106605.11	magenta
ENSG00000106608.17	grey
ENSG00000106609.16	grey
ENSG00000106610.15	grey
ENSG00000106615.10	pink
ENSG00000106617.15	turquoise
ENSG00000106624.11	turquoise
ENSG00000106628.11	darkgreen
ENSG00000106631.8	grey
ENSG00000106633.17	turquoise
ENSG00000106635.8	lightgreen
ENSG00000106636.9	pink
ENSG00000106638.17	pink
ENSG00000106665.16	turquoise
ENSG00000106682.15	salmon
ENSG00000106683.15	red
ENSG00000106686.16	grey
ENSG00000106688.12	grey
ENSG00000106689.11	grey60
ENSG00000106692.15	pink
ENSG00000106701.13	turquoise
ENSG00000106714.17	turquoise
ENSG00000106723.17	grey
ENSG00000106733.21	grey
ENSG00000106771.13	grey
ENSG00000106772.18	turquoise
ENSG00000106780.9	yellow
ENSG00000106785.15	red
ENSG00000106789.13	purple
ENSG00000106799.13	turquoise
ENSG00000106803.10	darkgreen
ENSG00000106804.8	grey
ENSG00000106809.11	turquoise
ENSG00000106819.13	turquoise
ENSG00000106823.12	turquoise
ENSG00000106829.20	grey
ENSG00000106852.15	turquoise
ENSG00000106853.20	grey
ENSG00000106868.17	grey
ENSG00000106927.12	darkgrey
ENSG00000106948.17	red
ENSG00000106952.7	red
ENSG00000106976.21	magenta
ENSG00000106991.14	turquoise
ENSG00000106992.19	magenta
ENSG00000106993.12	grey
ENSG00000107014.9	grey
ENSG00000107018.8	grey
ENSG00000107020.10	pink
ENSG00000107021.16	grey
ENSG00000107036.12	salmon
ENSG00000107077.19	grey
ENSG00000107099.16	red
ENSG00000107104.20	brown
ENSG00000107105.15	grey
ENSG00000107130.10	turquoise
ENSG00000107140.16	grey
ENSG00000107147.14	blue
ENSG00000107159.13	grey
ENSG00000107164.16	pink
ENSG00000107165.13	turquoise
ENSG00000107175.12	grey
ENSG00000107185.10	pink
ENSG00000107186.17	grey
ENSG00000107201.10	red
ENSG00000107223.13	darkgreen
ENSG00000107242.20	grey
ENSG00000107249.23	turquoise
ENSG00000107262.26	green
ENSG00000107263.18	salmon
ENSG00000107281.10	darkred
ENSG00000107282.8	brown
ENSG00000107290.14	salmon
ENSG00000107295.10	grey
ENSG00000107317.13	turquoise
ENSG00000107331.17	grey
ENSG00000107338.10	magenta
ENSG00000107341.5	pink
ENSG00000107362.14	purple
ENSG00000107371.14	pink
ENSG00000107372.13	grey
ENSG00000107404.20	green
ENSG00000107438.9	greenyellow
ENSG00000107443.16	grey
ENSG00000107485.18	brown
ENSG00000107518.18	grey
ENSG00000107521.19	grey
ENSG00000107537.14	grey
ENSG00000107551.21	red
ENSG00000107554.17	brown
ENSG00000107560.12	grey
ENSG00000107562.16	turquoise
ENSG00000107566.14	salmon
ENSG00000107581.13	yellow
ENSG00000107593.17	red
ENSG00000107611.16	turquoise
ENSG00000107614.22	grey
ENSG00000107625.13	salmon
ENSG00000107643.16	yellow
ENSG00000107651.13	yellow
ENSG00000107669.18	yellow
ENSG00000107672.15	grey
ENSG00000107679.14	yellow
ENSG00000107719.9	turquoise
ENSG00000107731.12	grey
ENSG00000107736.21	brown
ENSG00000107738.20	greenyellow
ENSG00000107742.13	red
ENSG00000107745.19	salmon
ENSG00000107758.16	grey
ENSG00000107771.17	yellow
ENSG00000107779.14	yellow
ENSG00000107789.16	salmon
ENSG00000107796.13	turquoise
ENSG00000107798.18	salmon
ENSG00000107807.13	grey60
ENSG00000107815.10	pink
ENSG00000107816.17	grey
ENSG00000107819.13	turquoise
ENSG00000107821.15	royalblue
ENSG00000107829.15	grey
ENSG00000107831.13	grey
ENSG00000107833.10	green
ENSG00000107854.6	yellow
ENSG00000107859.10	magenta
ENSG00000107862.6	salmon
ENSG00000107863.18	salmon
ENSG00000107864.15	yellow
ENSG00000107872.13	green
ENSG00000107874.11	green
ENSG00000107882.12	grey
ENSG00000107890.17	black
ENSG00000107897.20	yellow
ENSG00000107902.14	grey
ENSG00000107929.15	grey
ENSG00000107937.19	pink
ENSG00000107938.18	black
ENSG00000107949.17	grey
ENSG00000107951.15	pink
ENSG00000107954.10	turquoise
ENSG00000107957.16	greenyellow
ENSG00000107959.17	grey
ENSG00000107960.11	purple
ENSG00000107968.10	white
ENSG00000107984.10	grey
ENSG00000108001.15	turquoise
ENSG00000108010.12	salmon
ENSG00000108018.15	turquoise
ENSG00000108021.20	yellow
ENSG00000108039.18	salmon
ENSG00000108055.10	yellow
ENSG00000108061.12	salmon
ENSG00000108064.11	salmon
ENSG00000108091.11	salmon
ENSG00000108094.16	yellow
ENSG00000108100.18	salmon
ENSG00000108106.14	green
ENSG00000108107.15	darkred
ENSG00000108175.17	grey
ENSG00000108176.15	turquoise
ENSG00000108179.14	grey
ENSG00000108187.16	brown
ENSG00000108219.15	purple
ENSG00000108231.14	turquoise
ENSG00000108239.9	yellow
ENSG00000108242.13	grey
ENSG00000108244.17	grey
ENSG00000108255.8	blue
ENSG00000108256.9	yellow
ENSG00000108262.16	green
ENSG00000108298.12	darkred
ENSG00000108306.13	brown
ENSG00000108309.14	grey
ENSG00000108312.15	green
ENSG00000108342.13	red
ENSG00000108344.15	pink
ENSG00000108349.17	grey
ENSG00000108352.13	brown
ENSG00000108370.17	grey
ENSG00000108375.13	purple
ENSG00000108379.10	grey
ENSG00000108381.11	turquoise
ENSG00000108384.15	pink
ENSG00000108387.15	turquoise
ENSG00000108389.9	darkturquoise
ENSG00000108395.14	yellow
ENSG00000108405.4	turquoise
ENSG00000108406.10	yellow
ENSG00000108417.4	grey
ENSG00000108423.15	pink
ENSG00000108424.11	yellow
ENSG00000108433.17	grey
ENSG00000108439.11	green
ENSG00000108443.14	yellow
ENSG00000108448.21	greenyellow
ENSG00000108465.15	blue
ENSG00000108468.15	pink
ENSG00000108469.15	blue
ENSG00000108474.17	blue
ENSG00000108479.12	green
ENSG00000108506.13	yellow
ENSG00000108509.21	grey
ENSG00000108510.10	yellow
ENSG00000108511.10	brown
ENSG00000108515.18	grey60
ENSG00000108518.8	lightgreen
ENSG00000108523.16	lightgreen
ENSG00000108528.14	lightgreen
ENSG00000108551.5	turquoise
ENSG00000108556.10	turquoise
ENSG00000108557.19	purple
ENSG00000108559.12	orange
ENSG00000108561.8	orange
ENSG00000108576.10	brown
ENSG00000108578.15	lightgreen
ENSG00000108582.12	yellow
ENSG00000108587.16	yellow
ENSG00000108588.14	yellow
ENSG00000108590.11	orange
ENSG00000108591.10	orange
ENSG00000108592.17	pink
ENSG00000108599.15	yellow
ENSG00000108602.18	greenyellow
ENSG00000108604.16	green
ENSG00000108622.11	turquoise
ENSG00000108639.8	green
ENSG00000108641.19	lightgreen
ENSG00000108651.10	pink
ENSG00000108654.16	grey
ENSG00000108666.10	grey
ENSG00000108669.16	red
ENSG00000108671.11	pink
ENSG00000108679.13	greenyellow
ENSG00000108684.15	grey
ENSG00000108688.11	red
ENSG00000108691.9	turquoise
ENSG00000108700.5	red
ENSG00000108733.11	grey
ENSG00000108759.4	greenyellow
ENSG00000108771.13	grey
ENSG00000108773.11	blue
ENSG00000108774.15	salmon
ENSG00000108784.10	lightgreen
ENSG00000108785.7	blue
ENSG00000108786.11	grey
ENSG00000108788.12	pink
ENSG00000108797.12	turquoise
ENSG00000108798.9	red
ENSG00000108799.13	grey
ENSG00000108813.11	grey
ENSG00000108819.11	grey
ENSG00000108821.14	turquoise
ENSG00000108823.16	turquoise
ENSG00000108826.16	green
ENSG00000108828.16	lightgreen
ENSG00000108829.10	pink
ENSG00000108830.10	turquoise
ENSG00000108839.12	lightcyan
ENSG00000108840.15	turquoise
ENSG00000108846.16	blue
ENSG00000108848.16	blue
ENSG00000108849.8	grey
ENSG00000108852.15	turquoise
ENSG00000108854.16	salmon
ENSG00000108861.9	turquoise
ENSG00000108878.5	grey
ENSG00000108883.13	pink
ENSG00000108924.14	turquoise
ENSG00000108932.12	red
ENSG00000108946.15	salmon
ENSG00000108947.5	grey
ENSG00000108950.12	red
ENSG00000108953.17	lightgreen
ENSG00000108958.4	grey
ENSG00000108960.9	turquoise
ENSG00000108961.14	green
ENSG00000108963.19	grey
ENSG00000108984.15	grey
ENSG00000109016.17	green
ENSG00000109046.15	black
ENSG00000109047.8	turquoise
ENSG00000109061.10	turquoise
ENSG00000109062.12	greenyellow
ENSG00000109063.15	turquoise
ENSG00000109065.12	blue
ENSG00000109066.14	salmon
ENSG00000109072.14	turquoise
ENSG00000109079.10	pink
ENSG00000109083.14	brown
ENSG00000109084.14	brown
ENSG00000109089.7	grey
ENSG00000109099.16	turquoise
ENSG00000109101.8	purple
ENSG00000109103.12	green
ENSG00000109107.14	grey
ENSG00000109111.15	grey
ENSG00000109113.20	grey
ENSG00000109118.14	black
ENSG00000109133.13	yellow
ENSG00000109163.7	grey
ENSG00000109171.15	yellow
ENSG00000109180.15	grey
ENSG00000109181.12	darkgrey
ENSG00000109182.12	grey
ENSG00000109184.15	yellow
ENSG00000109189.13	yellow
ENSG00000109193.12	brown
ENSG00000109205.16	grey
ENSG00000109220.11	grey
ENSG00000109255.11	pink
ENSG00000109265.14	grey60
ENSG00000109270.13	grey
ENSG00000109272.4	grey
ENSG00000109320.13	salmon
ENSG00000109321.11	greenyellow
ENSG00000109323.11	grey
ENSG00000109332.20	salmon
ENSG00000109339.24	brown
ENSG00000109381.20	yellow
ENSG00000109390.13	green
ENSG00000109424.4	tan
ENSG00000109436.8	brown
ENSG00000109445.11	salmon
ENSG00000109452.12	purple
ENSG00000109458.8	yellow
ENSG00000109466.14	greenyellow
ENSG00000109472.14	turquoise
ENSG00000109475.16	darkred
ENSG00000109501.14	brown
ENSG00000109511.12	grey
ENSG00000109519.13	green
ENSG00000109534.17	green
ENSG00000109536.12	lightgreen
ENSG00000109572.14	purple
ENSG00000109576.14	brown
ENSG00000109586.12	grey
ENSG00000109606.13	grey
ENSG00000109610.6	turquoise
ENSG00000109618.12	black
ENSG00000109625.19	brown
ENSG00000109654.16	brown
ENSG00000109667.12	greenyellow
ENSG00000109670.16	black
ENSG00000109674.4	pink
ENSG00000109680.11	turquoise
ENSG00000109684.15	red
ENSG00000109685.19	pink
ENSG00000109686.19	grey
ENSG00000109689.18	grey
ENSG00000109705.8	grey
ENSG00000109736.15	green
ENSG00000109738.11	turquoise
ENSG00000109743.11	grey
ENSG00000109756.9	yellow
ENSG00000109758.9	blue
ENSG00000109762.16	salmon
ENSG00000109771.15	midnightblue
ENSG00000109775.11	salmon
ENSG00000109787.13	yellow
ENSG00000109790.16	turquoise
ENSG00000109794.13	turquoise
ENSG00000109805.10	pink
ENSG00000109814.12	grey
ENSG00000109819.9	turquoise
ENSG00000109832.14	grey60
ENSG00000109846.9	turquoise
ENSG00000109854.14	salmon
ENSG00000109861.17	magenta
ENSG00000109881.17	pink
ENSG00000109906.14	turquoise
ENSG00000109911.19	salmon
ENSG00000109917.11	grey
ENSG00000109919.10	lightgreen
ENSG00000109920.13	black
ENSG00000109927.11	turquoise
ENSG00000109929.10	brown
ENSG00000109943.9	red
ENSG00000109944.11	grey
ENSG00000109956.13	brown
ENSG00000109971.14	salmon
ENSG00000109991.9	grey
ENSG00000110002.16	midnightblue
ENSG00000110011.13	green
ENSG00000110013.13	grey
ENSG00000110025.13	blue
ENSG00000110031.13	red
ENSG00000110042.8	brown
ENSG00000110046.13	grey
ENSG00000110047.18	lightgreen
ENSG00000110048.12	grey
ENSG00000110057.8	green
ENSG00000110060.9	grey
ENSG00000110063.10	grey
ENSG00000110066.15	grey
ENSG00000110074.11	grey
ENSG00000110075.15	grey
ENSG00000110076.19	turquoise
ENSG00000110077.14	red
ENSG00000110079.18	red
ENSG00000110080.20	brown
ENSG00000110090.13	grey
ENSG00000110092.4	greenyellow
ENSG00000110104.13	pink
ENSG00000110107.9	green
ENSG00000110108.10	lightgreen
ENSG00000110148.10	grey60
ENSG00000110169.11	darkgrey
ENSG00000110171.20	magenta
ENSG00000110172.12	grey
ENSG00000110195.14	grey
ENSG00000110200.8	green
ENSG00000110203.9	turquoise
ENSG00000110218.9	salmon
ENSG00000110237.5	turquoise
ENSG00000110243.12	darkgrey
ENSG00000110245.12	darkgrey
ENSG00000110274.16	grey
ENSG00000110315.7	salmon
ENSG00000110318.15	turquoise
ENSG00000110321.19	salmon
ENSG00000110324.11	red
ENSG00000110328.6	turquoise
ENSG00000110330.8	salmon
ENSG00000110344.10	yellow
ENSG00000110367.13	yellow
ENSG00000110375.3	brown
ENSG00000110395.7	salmon
ENSG00000110400.11	purple
ENSG00000110422.12	yellow
ENSG00000110427.17	grey
ENSG00000110429.14	salmon
ENSG00000110435.12	salmon
ENSG00000110436.13	turquoise
ENSG00000110442.12	lightgreen
ENSG00000110446.11	red
ENSG00000110448.11	red
ENSG00000110455.14	blue
ENSG00000110484.7	grey
ENSG00000110492.15	green
ENSG00000110497.14	grey
ENSG00000110514.19	grey
ENSG00000110536.14	lightgreen
ENSG00000110583.13	darkturquoise
ENSG00000110619.18	lightgreen
ENSG00000110628.16	grey
ENSG00000110651.12	lightgreen
ENSG00000110660.15	grey
ENSG00000110665.12	red
ENSG00000110675.13	turquoise
ENSG00000110680.13	turquoise
ENSG00000110693.18	grey
ENSG00000110696.10	salmon
ENSG00000110697.13	grey
ENSG00000110700.7	darkred
ENSG00000110711.10	green
ENSG00000110713.17	salmon
ENSG00000110717.13	green
ENSG00000110719.10	grey
ENSG00000110721.12	brown
ENSG00000110723.12	purple
ENSG00000110756.18	magenta
ENSG00000110768.12	salmon
ENSG00000110777.12	red
ENSG00000110786.18	turquoise
ENSG00000110799.14	turquoise
ENSG00000110801.14	magenta
ENSG00000110811.20	turquoise
ENSG00000110841.14	magenta
ENSG00000110844.14	black
ENSG00000110848.8	red
ENSG00000110851.12	yellow
ENSG00000110852.4	red
ENSG00000110871.15	green
ENSG00000110876.10	red
ENSG00000110880.11	magenta
ENSG00000110881.12	magenta
ENSG00000110888.17	blue
ENSG00000110900.16	turquoise
ENSG00000110906.13	turquoise
ENSG00000110911.16	yellow
ENSG00000110917.8	grey
ENSG00000110921.14	green
ENSG00000110925.7	grey
ENSG00000110931.19	grey
ENSG00000110934.13	red
ENSG00000110944.9	grey
ENSG00000110955.9	grey
ENSG00000110958.16	pink
ENSG00000110975.8	brown
ENSG00000110987.9	grey
ENSG00000111011.18	black
ENSG00000111012.10	grey
ENSG00000111052.7	turquoise
ENSG00000111057.11	brown
ENSG00000111058.8	turquoise
ENSG00000111077.18	turquoise
ENSG00000111087.10	turquoise
ENSG00000111110.12	grey60
ENSG00000111142.14	pink
ENSG00000111144.10	darkred
ENSG00000111145.8	turquoise
ENSG00000111181.12	red
ENSG00000111186.13	turquoise
ENSG00000111196.10	pink
ENSG00000111199.12	grey
ENSG00000111203.13	brown
ENSG00000111206.13	pink
ENSG00000111215.12	black
ENSG00000111218.12	grey
ENSG00000111224.14	salmon
ENSG00000111229.16	green
ENSG00000111231.9	pink
ENSG00000111237.19	grey
ENSG00000111245.17	turquoise
ENSG00000111247.15	pink
ENSG00000111249.14	turquoise
ENSG00000111252.11	red
